utc_iso,board_timestamp,sample_index,label,trial_id,phase,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
2026-06-14T08:29:08.302672+00:00,1781425748.166178,120,Right,trial_20260614_142816_r02_Right,hold,16832.495252191457,10957.965070958742,-47249.911397684984,-56708.20852615935,-15694.478534993952,-49788.667236407666,-34994.49461632903,-61224.37849335415,16517.000379204797,10651.187378309653,-46486.55462104733,-56652.418571998904,-15885.541246597917,-50109.414769341325,-35217.49797075963,-61541.75091287505
2026-06-14T08:29:08.302672+00:00,1781425748.166189,122,Right,trial_20260614_142816_r02_Right,hold,16561.212129737392,10689.967654939612,-45702.32131508843,-56210.7704533065,-15705.341482799231,-50061.9173123738,-35050.01634955601,-61492.28650239546,16935.805015063885,11058.726734963268,-47021.18599667383,-56461.1770464393,-15538.910393585014,-49674.24865654095,-34837.00422489694,-61111.457480365934
2026-06-14T08:29:08.302672+00:00,1781425748.166199,124,Right,trial_20260614_142816_r02_Right,hold,16503.7457947428,10625.14759601922,-46454.88219915416,-56660.196979069355,-15893.967854257568,-50131.699458563264,-35230.126706376876,-61556.68187817119,16333.403150248903,10461.912806262113,-45594.5635550694,-56431.2704123581,-15930.624715164271,-50308.725274649296,-35293.00216352966,-61731.96425818971
2026-06-14T08:29:08.302672+00:00,1781425748.166209,126,Right,trial_20260614_142816_r02_Right,hold,16947.83025358084,11058.123237862974,-47044.96825277427,-56469.11191572093,-15533.389512704554,-49662.37988023518,-34824.91193114661,-61091.609131289624,16817.81015608432,10931.880585179399,-47239.070801624155,-56727.96746825785,-15706.414366533087,-49806.503928483005,-35006.87748275727,-61233.43094985854
2026-06-14T08:29:08.302672+00:00,1781425748.166220,128,Right,trial_20260614_142816_r02_Right,hold,16341.717999186278,10455.49785560344,-45585.242877631536,-56427.69413324525,-15926.959029073601,-50298.6222861555,-35282.54154712457,-61715.44631903724,16568.521150174278,10681.9210269357,-45681.221268322624,-56201.76270029101,-15700.446450763518,-50054.02714658107,-35040.248637229044,-61477.646109777226
2026-06-14T08:29:08.302672+00:00,1781425748.166230,130,Right,trial_20260614_142816_r02_Right,hold,16844.00640058594,10942.74353298468,-47228.20785381888,-56704.78870925769,-15690.656386692095,-49789.53895444143,-34979.51894754398,-61208.32994083523,16532.914821256974,10639.899747359723,-46457.02796662188,-56642.986135838764,-15872.532531324929,-50107.179594895795,-35197.426104238766,-61523.10955799933
2026-06-14T08:29:08.302672+00:00,1781425748.166240,132,Right,trial_20260614_142816_r02_Right,hold,16590.448211484934,10692.560457296428,-45717.922832718235,-56198.70051130063,-15696.087860594735,-50039.364402218394,-35029.81037256841,-61459.340031068336,16947.763198347475,11046.097999346019,-47049.55036038761,-56474.18576171229,-15545.817082621705,-49669.57714194979,-34828.80113468184,-61090.37978534458
2026-06-14T08:29:08.302672+00:00,1781425748.166251,134,Right,trial_20260614_142816_r02_Right,hold,16514.966370459362,10615.335180203341,-46420.706381882,-56644.14842655044,-15892.269121678964,-50128.52551085061,-35216.38038353687,-61545.03661930998,16350.077551612563,10453.441495113551,-45556.92321740666,-56410.14801384784,-15925.550869172916,-50298.935210577874,-35278.47352963371,-61713.859345180914
2026-06-14T08:29:08.302672+00:00,1781425748.166261,136,Right,trial_20260614_142816_r02_Right,hold,16968.952652091106,11063.085325132051,-47062.290854727136,-56470.60948259944,-15540.69853314144,-49655.294377242855,-34819.972195621995,-61080.52266603979,16835.736255137475,10929.086617122486,-47220.38474325952,-56715.294029151686,-15710.504735768407,-49806.10159708281,-34999.076723942366,-61229.11706317867
2026-06-14T08:29:08.302672+00:00,1781425748.166271,138,Right,trial_20260614_142816_r02_Right,hold,16348.982316134254,10452.59212882425,-45567.87557218976,-56427.89529894535,-15933.038703565444,-50302.28797224617,-35277.42299764431,-61715.71453997071,16596.483182487867,10698.30485562144,-45694.8334806959,-56196.57709557738,-15695.193790816522,-50035.85517833891,-35020.57910210837,-61454.646164732716
2026-06-14T08:29:08.302672+00:00,1781425748.166282,140,Right,trial_20260614_142816_r02_Right,hold,16819.687702618565,10913.462747748226,-47233.147589343505,-56731.11906422604,-15712.471689280474,-49813.0082861195,-34991.454779083106,-61229.966429467975,16516.396882104502,10613.52468890246,-46452.19998981953,-56664.823790171606,-15891.307996667385,-50125.999763727166,-35207.126761332365,-61539.739255874076
2026-06-14T08:29:08.302672+00:00,1781425748.166292,142,Right,trial_20260614_142816_r02_Right,hold,16594.449173742436,10697.50019282105,-45738.128809705835,-56208.95996200562,-15689.449392491508,-50032.70358237071,-35009.02325022498,-61447.18068208465,16952.36765770527,11047.416752268882,-47074.83018336656,-56486.255703718154,-15541.749065130838,-49662.40223197964,-34813.44548624104,-61081.93082594047
2026-06-14T08:29:08.302672+00:00,1781425748.166302,144,Right,trial_20260614_142816_r02_Right,hold,16523.21416416337,10627.29336348693,-46415.833701590745,-56654.385525510974,-15898.885238037736,-50129.285470162096,-35209.697211944724,-61544.65663965424,16347.529452744659,10454.78259978087,-45552.72108944906,-56416.85353718443,-15924.76855811698,-50301.19273676786,-35267.49882310615,-61711.579467246476
2026-06-14T08:29:08.302672+00:00,1781425748.166312,146,Right,trial_20260614_142816_r02_Right,hold,16958.670849641665,11062.95121466532,-47099.14888133394,-56488.89320956388,-15540.206794763422,-49653.26036849742,-34811.098553073236,-61069.34679381213,16828.896621334152,10926.426759532305,-47211.28758326621,-56733.264831693756,-15720.406558562108,-49817.32217279937,-34998.40617160871,-61233.56506032528
2026-06-14T08:29:08.302672+00:00,1781425748.166323,148,Right,trial_20260614_142816_r02_Right,hold,16343.304973042605,10457.196588182043,-45556.699699962104,-56411.377359792874,-15923.67332263867,-50292.7214256193,-35260.41332011382,-61699.531876985064,16581.61927242509,10693.946265452656,-45721.968498464645,-56196.912371744205,-15692.757450670893,-50029.7084486137,-35006.98924147955,-61440.63162095924
2026-06-14T08:29:08.353252+00:00,1781425748.166333,150,Right,trial_20260614_142816_r02_Right,hold,16813.56332463781,10917.463710005726,-47212.04754257769,-56720.14435769849,-15710.504735768407,-49811.68953319664,-34988.97373544857,-61226.41250209958,16499.40955631847,10608.115566744276,-46439.28068152436,-56661.091048847564,-15899.555790371394,-50135.45455163176,-35210.50187474512,-61543.628459409294
2026-06-14T08:29:08.353252+00:00,1781425748.166343,152,Right,trial_20260614_142816_r02_Right,hold,16601.445269756947,10711.984123228089,-45746.28719643202,-56202.79088053595,-15684.06262207778,-50016.52091938507,-34998.29441288643,-61430.796853398904,16958.268518241468,11062.638290242945,-47082.74270090374,-56480.37719492641,-15540.475015696886,-49647.13599051667,-34805.778837892874,-61067.73746821135
2026-06-14T08:29:08.353252+00:00,1781425748.166353,154,Right,trial_20260614_142816_r02_Right,hold,16503.768146487255,10608.33908418883,-46391.8502797902,-56650.31750802011,-15894.481944380039,-50140.64015634539,-35213.34054629094,-61552.54680544696,16346.322458544071,10456.257814914921,-45540.53938872092,-56410.125662103375,-15921.684017382147,-50302.04210305716,-35263.900192248846,-61711.624170735384
2026-06-14T08:29:08.353252+00:00,1781425748.166363,156,Right,trial_20260614_142816_r02_Right,hold,16958.626146152754,11062.8618076875,-47117.61142225402,-56500.04673004708,-15542.978411075881,-49655.20497026503,-34815.47949498647,-61077.43812530496,16802.543914621343,10904.052663332543,-47195.21667900285,-56732.191947959895,-15723.088767896745,-49828.654507238214,-35006.85513101282,-61246.12674070916
2026-06-14T08:29:08.353252+00:00,1781425748.166373,158,Right,trial_20260614_142816_r02_Right,hold,16341.427426508359,10454.335564891764,-45558.666653474174,-56418.6193249964,-15922.801604604914,-50303.36085598003,-35269.73399755168,-61718.88848768336,16598.964226122407,10708.74312028207,-45733.43494337022,-56199.281656656465,-15684.196732544511,-50025.52867240056,-35007.950366491124,-61445.92898439515
2026-06-14T08:29:08.353252+00:00,1781425748.166384,160,Right,trial_20260614_142816_r02_Right,hold,16805.270827444892,10912.993361114664,-47205.319667496646,-56726.91693626845,-15717.63494224965,-49821.52430075697,-35004.37408737827,-61243.01984822987,16497.26378885076,10607.310903943886,-46426.942518585034,-56664.041479115665,-15896.694767081115,-50142.24948194617,-35215.88864515885,-61558.84999738336
2026-06-14T08:29:08.656714+00:00,1781425748.646855,162,Rest,trial_20260614_142816_r02_rest,rest,16596.349072021138,10712.45350986165,-45774.18217351224,-56214.12321497479,-15681.738040654427,-50016.11858798487,-35000.84251175434,-61433.188490055625,16951.36182920478,11059.330232063561,-47114.97391640829,-56497.453927690265,-15543.69366689845,-49653.14860977514,-34818.22875955448,-61075.91820668199
2026-06-14T08:29:08.656714+00:00,1781425748.646924,164,Rest,trial_20260614_142816_r02_rest,rest,16491.720556225846,10608.115566744276,-46383.46837561946,-56637.956993336324,-15886.61413033177,-50132.63823183039,-35204.24338629763,-61543.33788673138,16337.314705528583,10457.397753882142,-45547.267263801965,-56411.86909817089,-15917.638351635738,-50297.21412625482,-35258.46871834621,-61707.04206312205
2026-06-14T08:29:08.656714+00:00,1781425748.646974,166,Rest,trial_20260614_142816_r02_rest,rest,16962.470646199065,11073.881217703965,-47135.828093985096,-56495.88930557839,-15533.367160960099,-49635.13310374416,-34805.04123032585,-61054.058200604704,16793.04442322784,10904.969084855209,-47179.637513117494,-56718.24445941979,-15717.657293994105,-49822.19485309063,-35000.95427047661,-61236.98487722694
2026-06-14T08:29:08.656714+00:00,1781425748.647023,168,Rest,trial_20260614_142816_r02_rest,rest,16330.832699636543,10452.681535802072,-45539.13122882023,-56408.33752254696,-15920.454671437106,-50302.53384143518,-35261.59796256995,-61709.34429280094,16607.86022041562,10725.26105943454,-45780.66417940428,-56203.39437763624,-15671.0986102937,-50000.45001512171,-34990.24778488252,-61414.90476309118
2026-06-14T08:29:08.656714+00:00,1781425748.647073,170,Rest,trial_20260614_142816_r02_rest,rest,16799.101745975226,10918.804814673045,-47174.36250142605,-56709.39316861548,-15708.515430511885,-49812.941230886136,-34994.181691906655,-61229.675856790054,16482.35517529907,10604.740453331526,-46388.45281463299,-56649.848121386545,-15897.544133370417,-50142.763572068645,-35212.49118000164,-61551.250404268554
2026-06-14T08:29:08.656714+00:00,1781425748.647122,172,Rest,trial_20260614_142816_r02_rest,rest,16595.52205747629,10725.618687345826,-45797.24917379012,-56212.357427162824,-15684.666119178071,-50016.05153275151,-35009.33617464735,-61439.08935059183,16950.69127687112,11071.780153725167,-47136.0739631741,-56502.50542193716,-15541.994934319848,-49648.90177832863,-34818.295814787845,-61073.928901425475
2026-06-14T08:29:08.656714+00:00,1781425748.647172,174,Rest,trial_20260614_142816_r02_rest,rest,16475.426134517926,10604.114604486776,-46387.715207065965,-56647.16591205191,-15907.602418375305,-50147.97152852673,-35226.95275866422,-61567.2319015541,16331.592658948024,10464.863236530213,-45522.456827456575,-56400.559115476506,-15923.002770305011,-50300.0751495451,-35269.39872138485,-61717.32386557149
2026-06-14T08:29:08.656714+00:00,1781425748.647194,176,Rest,trial_20260614_142816_r02_rest,rest,16945.93035530214,11071.534284536157,-47165.86883853303,-56512.29548600859,-15549.303954756733,-49643.2691387259,-34819.23458805497,-61073.54892176973,16781.98030972246,10906.734872667179,-47164.214809443336,-56717.41744487494,-15726.150956887122,-49831.33671657285,-35011.727811304074,-61256.83322630325
2026-06-14T08:29:08.656714+00:00,1781425748.647207,178,Rest,trial_20260614_142816_r02_rest,rest,16327.859917623988,10465.109105719222,-45514.991344808506,-56380.82252512247,-15915.62669463476,-50287.49111741676,-35252.61256129892,-61706.28210381057,16601.89230464605,10733.374742671818,-45829.72625848368,-56210.07754922838,-15677.15593304109,-49997.25371566459,-34991.92416571667,-61420.71621664956
2026-06-14T08:29:08.656714+00:00,1781425748.647220,180,Rest,trial_20260614_142816_r02_rest,rest,16767.138751404138,10903.985608099176,-47174.25074270377,-56723.72063681133,-15723.424044063575,-49834.01892590749,-35010.92314850368,-61257.34731642572,16470.128771082018,10607.37795917725,-46358.34501485169,-56633.151368278435,-15904.763746829482,-50137.82383654402,-35213.899339902324,-61557.79946539396
2026-06-14T08:29:08.656714+00:00,1781425748.647233,182,Rest,trial_20260614_142816_r02_rest,rest,16602.205229068426,10740.415542175238,-45808.55915648451,-56194.23016240957,-15667.544682925307,-49993.11864294036,-34981.172976633665,-61413.474251446045,16938.64368660971,11074.19414212634,-47162.76194605374,-56507.869840606436,-15542.196100019944,-49645.39255444915,-34809.39982049463,-61069.6150147456
2026-06-14T08:29:08.656714+00:00,1781425748.647245,184,Rest,trial_20260614_142816_r02_rest,rest,16467.178340813916,10609.635485367238,-46372.42661385854,-56631.78791186666,-15895.063089735877,-50143.747048824676,-35216.04510737003,-61560.10169507286,16320.282676253639,10462.337489406764,-45520.981612322525,-56385.98577809165,-15916.543116157427,-50297.549402421646,-35257.28407589008,-61710.81950793499
2026-06-14T08:29:08.656714+00:00,1781425748.647258,186,Rest,trial_20260614_142816_r02_rest,rest,16947.986715792027,11084.788868998156,-47188.533507410706,-56506.394625472385,-15542.978411075881,-49634.373144432684,-34813.669003685594,-61058.75206694032,16771.139713661636,10910.199393057752,-47158.470411118324,-56706.59920055857,-15723.647561508127,-49829.59328050534,-35011.90662525971,-61251.200586700514
2026-06-14T08:29:08.656714+00:00,1781425748.647271,188,Rest,trial_20260614_142816_r02_rest,rest,16317.868687852466,10461.108143461723,-45515.52778667543,-56376.86626635388,-15915.827860334857,-50289.65923662892,-35261.46385210322,-61705.49979275463,16618.3208368207,10760.442705207195,-45849.1722761598,-56193.067871697895,-15659.498054921396,-49967.68235775022,-34973.5063282855,-61388.48500114501
2026-06-14T08:29:08.656714+00:00,1781425748.647284,190,Rest,trial_20260614_142816_r02_rest,rest,16765.75294324791,10901.996302842654,-47160.30325416366,-56707.02388370322,-15731.873003467681,-49832.54371077344,-35020.802619552924,-61256.74381932543,16453.25320401826,10593.743395059515,-46358.61323578516,-56635.5653566796,-15910.396386432218,-50152.01719427314,-35233.52417153408,-61570.986994622595
2026-06-14T08:29:08.656714+00:00,1781425748.647296,192,Rest,trial_20260614_142816_r02_rest,rest,16601.4676215014,10740.862577064345,-45834.97891843068,-56206.72478756008,-15672.842046361215,-49990.83876500592,-34996.59568030783,-61417.07288230335,16948.411398936678,11082.844267230543,-47173.021396758726,-56504.67354114933,-15543.492501198352,-49638.06118226781,-34819.771029921896,-61065.70345946592
2026-06-14T08:29:08.656714+00:00,1781425748.647309,194,Rest,trial_20260614_142816_r02_rest,rest,16458.84114013209,10597.00674974999,-46356.959206695465,-56636.10179854653,-15904.696691596115,-50153.246540218184,-35228.98676740966,-61572.55161673446,16313.107766283485,10454.715544547504,-45513.31496397436,-56388.332711259456,-15922.622790649271,-50298.39876871095,-35271.74565455266,-61717.45797603822
2026-06-14T08:29:08.656714+00:00,1781425748.647322,196,Rest,trial_20260614_142816_r02_rest,rest,16957.5532624189,11093.796622013644,-47209.32062975415,-56527.159396071365,-15550.13096930158,-49644.05144978183,-34823.950806135035,-61071.55961651321,16755.292326842824,10892.58621842697,-47135.336355607076,-56719.049122220174,-15738.466768081997,-49852.86144648331,-35029.45274465713,-61276.212188746
2026-06-14T08:29:08.707132+00:00,1781425748.647334,198,Rest,trial_20260614_142816_r02_rest,rest,16318.315722741572,10460.54934985034,-45488.34806541778,-56369.78076336155,-15899.376976415751,-50288.98868429526,-35247.046976929545,-61700.73887118565,16636.358694596136,10774.479600725128,-45871.38991014838,-56204.60137183683,-15652.948993795992,-49969.76106998457,-34971.89700268472,-61390.56371337935
2026-06-14T08:29:08.707132+00:00,1781425748.647346,200,Rest,trial_20260614_142816_r02_rest,rest,16738.77438769035,10873.698994362236,-47140.20903589833,-56724.05591297817,-15741.864233239203,-49865.378423378286,-35032.2690644585,-61283.47650569398,16443.19491901337,10584.422717621652,-46319.54238647728,-56631.00560081072,-15901.880371794747,-50163.662453134355,-35224.91874991879,-61575.68086095821
2026-06-14T08:29:08.707132+00:00,1781425748.647359,202,Rest,trial_20260614_142816_r02_rest,rest,16606.25089481484,10742.449550920672,-45859.56583733152,-56212.33507541836,-15656.346458953198,-49989.162384171774,-34980.83770046684,-61408.91449557716,16927.512517870968,11059.777266952666,-47199.73173138282,-56532.36735252945,-15548.611050678617,-49657.44014471056,-34823.950806135035,-61079.650948006034
2026-06-14T08:29:08.707132+00:00,1781425748.647372,204,Rest,trial_20260614_142816_r02_rest,rest,16437.405817199447,10578.588912318815,-46334.1380756066,-56635.61006016852,-15899.913418282678,-50164.66828163485,-35226.215151097196,-61579.41360228224,16307.631588891934,10449.574643322783,-45494.137167231704,-56379.28025475505,-15906.86481080828,-50303.65142865794,-35256.81468925651,-61717.52503127159
2026-06-14T08:29:08.707132+00:00,1781425748.647384,206,Rest,trial_20260614_142816_r02_rest,rest,16930.77587256144,11065.879293188966,-47222.575214216144,-56539.20698633278,-15547.627573922584,-49653.34977547524,-34827.12475384769,-61080.209741617415,16729.677227697044,10866.322918691983,-47122.08177114508,-56718.87030826454,-15739.316134371298,-49864.596112322346,-35032.134953991765,-61285.91284583961
2026-06-14T08:29:08.707132+00:00,1781425748.647396,208,Rest,trial_20260614_142816_r02_rest,rest,16313.934780828331,10460.12466670569,-45495.880603299214,-56372.61943490737,-15903.802621817902,-50303.42791121339,-35259.698064291246,-61720.69897898424,16616.08566237517,10758.69926913968,-45907.21975651023,-56216.000761509036,-15649.775046083338,-49975.46076482067,-34977.060255653894,-61399.99614953949
2026-06-14T08:29:08.707132+00:00,1781425748.647409,210,Rest,trial_20260614_142816_r02_rest,rest,16741.143672602615,10880.58333165447,-47110.235346583766,-56711.449529105375,-15740.143148916144,-49859.03052795298,-35030.48092490208,-61280.52607542588,16439.7303986228,10581.606397820282,-46306.37720899311,-56628.41279845391,-15905.143726485221,-50168.93746482581,-35233.613578511904,-61586.364994807846
2026-06-14T08:29:08.707132+00:00,1781425748.647421,212,Rest,trial_20260614_142816_r02_rest,rest,16615.03513038577,10758.31928948394,-45866.472526368205,-56205.294275914945,-15646.869319304147,-49979.21585788916,-34976.61322076478,-61402.16426875166,16943.002276778494,11081.167886396395,-47196.088397036605,-56524.164262314356,-15531.154338259023,-49642.4644759255,-34818.25111129894,-61068.58683450065
2026-06-14T08:29:08.707132+00:00,1781425748.647434,214,Rest,trial_20260614_142816_r02_rest,rest,16432.82370958611,10574.99028146151,-46324.19154932399,-56643.74609515025,-15906.037796263434,-50180.60507543148,-35245.14707865084,-61598.54669553599,16301.328396955538,10446.311288632309,-45493.4889666425,-56385.672853669275,-15915.000845790011,-50317.19658579786,-35275.701913321245,-61735.83110998048
2026-06-14T08:29:08.707132+00:00,1781425748.647447,216,Rest,trial_20260614_142816_r02_rest,rest,16941.147081988704,11079.7150230068,-47240.92599641395,-56552.61803300596,-15546.2194140219,-49655.24967375394,-34827.28121605888,-61077.25931134931,16727.93379162953,10869.228645471174,-47100.579392979074,-56720.47963386532,-15740.344314616243,-49877.96245550662,-35041.74620410755,-61297.491049467455
2026-06-14T08:29:08.707132+00:00,1781425748.647459,218,Rest,trial_20260614_142816_r02_rest,rest,16319.433309964337,10467.478390631484,-45474.80290827786,-56358.06844926697,-15891.57621760085,-50294.2189924978,-35244.58828503946,-61706.952656144225,16635.509328306835,10781.721565928647,-45913.455893213264,-56210.70339807313,-15635.38052265412,-49966.542418783,-34958.888287411726,-61383.969948765036
2026-06-14T08:29:08.707132+00:00,1781425748.647472,220,Rest,trial_20260614_142816_r02_rest,rest,16726.615038706666,10867.48520940366,-47100.53468949017,-56721.39605538799,-15737.326829114776,-49872.575685092896,-35033.3195964479,-61290.3161394973,16436.891727076974,10583.975682732545,-46288.518165173315,-56624.881222829965,-15898.840534548825,-50172.044357305094,-35229.45615404322,-61586.47675353012
2026-06-14T08:29:08.707132+00:00,1781425748.647484,222,Rest,trial_20260614_142816_r02_rest,rest,16626.18865086897,10768.824609377934,-45890.79122433558,-56209.205831194624,-15638.979153511424,-49968.59877927289,-34964.99031364803,-61390.22843721252,16936.900250542196,11075.088211904551,-47224.78803691722,-56547.05244863659,-15543.872480854092,-49651.76280161891,-34822.475591000984,-61073.95125316993
2026-06-14T08:29:08.707132+00:00,1781425748.647496,224,Rest,trial_20260614_142816_r02_rest,rest,16431.12497700751,10577.896008240701,-46314.84852014167,-56639.74513289275,-15899.198162460109,-50177.587589930015,-35237.23456111366,-61596.17741062372,16316.393472718415,10462.471599873496,-45485.263524682945,-56369.803115106006,-15894.414889146674,-50296.3200564766,-35253.23841014366,-61713.41231029181
2026-06-14T08:29:08.707132+00:00,1781425748.647509,226,Rest,trial_20260614_142816_r02_rest,rest,16944.83511982383,11083.067784675097,-47253.17475237546,-56552.10394288349,-15541.369085475098,-49640.92220555809,-34825.001338124435,-61069.68206997897,16723.664608438565,10864.9147587913,-47086.386035249954,-56717.6856658084,-15738.332657615265,-49875.19083919416,-35039.64514012875,-61298.049843078836
2026-06-14T08:29:08.707132+00:00,1781425748.647521,228,Rest,trial_20260614_142816_r02_rest,rest,16316.41582446287,10463.343317907253,-45490.62794335222,-56371.59125466243,-15893.9007990242,-50296.208297754325,-35257.1723171678,-61716.76507196011,16638.929145208498,10783.286188040518,-45931.18082656632,-56215.79959580894,-15632.161871452556,-49952.12554360933,-34961.79401419091,-61378.71728881804
2026-06-14T08:29:08.707132+00:00,1781425748.647534,230,Rest,trial_20260614_142816_r02_rest,rest,16729.476061996946,10870.726212349678,-47086.117814316494,-56723.7876920447,-15735.762207002905,-49875.280246171984,-35045.61305589832,-61302.20726754752,16429.00156128425,10573.179790160631,-46287.37822620609,-56640.86272011551,-15906.261313707986,-50184.27076152215,-35248.43278508577,-61607.040358429
2026-06-14T08:29:08.707132+00:00,1781425748.647546,232,Rest,trial_20260614_142816_r02_rest,rest,16623.372331067603,10768.84696112239,-45942.80373368308,-56235.55853790743,-15644.634144858617,-49972.37622408584,-34978.40136032121,-61398.31976870535,16945.01393377947,11083.24659863074,-47245.239883093825,-56556.9989749192,-15539.044504051746,-49646.197217249544,-34830.879846916185,-61076.722869482386
2026-06-14T08:29:08.757830+00:00,1781425748.647610,234,Rest,trial_20260614_142816_r02_rest,rest,16427.21342172783,10573.291548882908,-46295.04487455427,-56644.953089350834,-15906.9542177861,-50187.48941272371,-35251.673788031796,-61609.61080904136,16305.686987124323,10456.682498059572,-45485.95642876106,-56383.95176934621,-15902.685034595137,-50311.09455956156,-35268.48229986218,-61731.98660993417
2026-06-14T08:29:08.757830+00:00,1781425748.647637,236,Rest,trial_20260614_142816_r02_rest,rest,16948.344343703313,11085.884104476465,-47275.6606072975,-56563.81625697807,-15552.880233869582,-49641.57040614729,-34837.40655629713,-61075.448820048434,16717.62963743563,10858.164531965796,-47070.248075753225,-56721.887793766,-15744.434683851563,-49886.903153288746,-35058.8229368714,-61314.70189269804
2026-06-14T08:29:08.757830+00:00,1781425748.647652,238,Rest,trial_20260614_142816_r02_rest,rest,16326.89879261241,10471.479352888984,-45461.928303471606,-56354.08983875392,-15878.433391861128,-50297.21412625482,-35253.01489269911,-61719.961371417216,16658.285755906792,10799.334740559429,-45975.549039310106,-56221.94632553415,-15619.71194979095,-49942.335479537905,-34958.08362461133,-61372.10117245927
2026-06-14T08:29:08.757830+00:00,1781425748.647665,240,Rest,trial_20260614_142816_r02_rest,rest,16716.73556765742,10853.872997030378,-47075.6124944225,-56727.92276476893,-15746.82632050828,-49898.011970283034,-35064.45557647414,-61326.41420679262,16415.38934891097,10556.639499263705,-46262.500734627334,-56638.69460090335,-15913.726796356059,-50206.19782283281,-35264.5707445825,-61629.9955999846
2026-06-14T08:29:08.757830+00:00,1781425748.647678,242,Rest,trial_20260614_142816_r02_rest,rest,16653.569537826723,10795.244371324108,-45960.34985308049,-56220.98520052257,-15622.99765622588,-49952.72904070962,-34966.33141831534,-61382.45003014208,16947.338515202824,11084.297130620138,-47260.21555187888,-56567.81721923557,-15542.55372793123,-49652.768630119404,-34841.18400111008,-61086.24471262035
2026-06-14T08:29:08.757830+00:00,1781425748.647690,244,Rest,trial_20260614_142816_r02_rest,rest,16440.244488745273,10580.779383275436,-46265.22764745088,-56629.016295554204,-15898.661720593182,-50189.657531935874,-35248.522192063596,-61611.734224764616,16332.307914770594,10475.659129102127,-45459.00022494796,-56353.978080031644,-15882.970795985557,-50302.98087632428,-35257.73111077918,-61724.990513919656
2026-06-14T08:29:08.757830+00:00,1781425748.647703,246,Rest,trial_20260614_142816_r02_rest,rest,16954.312259472877,11092.589627813057,-47277.64991255402,-56569.739469258726,-15542.352562231132,-49649.68408938457,-34838.36768130871,-61079.85211370613,16726.70444568449,10864.870055302388,-47040.09557248301,-56714.22114541783,-15739.182023904566,-49895.910906304234,-35058.08532930438,-61323.10614861324
2026-06-14T08:29:08.757830+00:00,1781425748.647716,248,Rest,trial_20260614_142816_r02_rest,rest,16336.957077617299,10481.761155338425,-45448.629015520695,-56341.46110313667,-15873.359545869775,-50293.90606807543,-35248.47748857469,-61714.149917858835,16676.390668915592,10819.42895882475,-45988.37894062745,-56214.05615974143,-15606.74793800687,-49930.04202008749,-34948.56178147338,-61356.87963448521
2026-06-14T08:29:08.757830+00:00,1781425748.647728,250,Rest,trial_20260614_142816_r02_rest,rest,16732.918230643063,10873.430773428772,-47032.74184855722,-56701.65946503395,-15729.749587744427,-49886.00908351053,-35047.110622776825,-61310.09743334025,16432.846061330565,10577.09134544031,-46231.878844723564,-56617.79571983764,-15899.488735138028,-50194.150232571395,-35252.41139559882,-61614.8411172439
2026-06-14T08:29:08.757830+00:00,1781425748.647741,252,Rest,trial_20260614_142816_r02_rest,rest,16656.855244261653,10799.80412719299,-45990.0553214616,-56228.4730349151,-15617.633237556605,-49947.789305185,-34959.022397878456,-61373.24111142649,16947.249108225,11084.252427131227,-47272.7548805183,-56571.34879485951,-15542.151396531035,-49655.428487709585,-34837.76418420842,-61084.166000386
2026-06-14T08:29:08.757830+00:00,1781425748.647753,254,Rest,trial_20260614_142816_r02_rest,rest,16423.97241878181,10567.413040091162,-46253.51533335631,-56633.419589211895,-15901.52274388346,-50202.44272976431,-35256.54646832305,-61620.473756846644,16322.540202443624,10469.44534414355,-45453.43464057859,-56354.626280620854,-15878.075763949844,-50300.902164089945,-35254.82538399999,-61720.34135107295
2026-06-14T08:29:08.757830+00:00,1781425748.647766,0,Rest,trial_20260614_142816_r02_rest,rest,16955.966288562573,11092.969607468798,-47294.592534851145,-56580.915341486376,-15543.939536087459,-49648.81237135081,-34841.45222204355,-61075.09119213715,16706.051433807785,10844.19469168123,-47030.68548806733,-56721.66427632145,-15750.156730432122,-49913.658191401744,-35072.88218413379,-61335.48901504148
2026-06-14T08:29:08.757830+00:00,1781425748.647778,2,Rest,trial_20260614_142816_r02_rest,rest,16350.90456615741,10499.575495669305,-45440.89531193916,-56329.61467857536,-15867.52574056694,-50283.08782375906,-35239.38032858138,-61703.59989447593,16692.908608068064,10836.259822399596,-46018.41968517539,-56221.40988366722,-15603.730452505406,-49919.26847926003,-34943.644397693206,-61346.75429424695
2026-06-14T08:29:08.757830+00:00,1781425748.647790,4,Rest,trial_20260614_142816_r02_rest,rest,16723.84342239421,10866.702898347725,-47024.58346183103,-56702.17355515642,-15743.920593729092,-49896.22383072661,-35058.95704733814,-61319.32870380029,16438.389293955483,10584.914455999668,-46210.979963657854,-56604.474080142274,-15901.165115972177,-50191.155098814386,-35248.49984031914,-61610.16960265274
2026-06-14T08:29:08.757830+00:00,1781425748.647802,6,Rest,trial_20260614_142816_r02_rest,rest,16684.861980064154,10832.415322353283,-46008.20493795931,-56209.429348639176,-15612.067653187234,-49925.191691540684,-34948.807650662384,-61352.05165768286,16961.82244560986,11102.603209329034,-47281.650874811516,-56562.29633835511,-15543.827777365183,-49644.587891648756,-34837.11598361922,-61073.39245955855
